INCIDENT_TYPE,HUNDRED_BLOCK,MONTH,YEAR,FILE_NUMBER,lon,lat,demand_point,distance
Theft of Motor Vehicle,18200 16TH AVE,3,2020,20-32426,-122.7195348,49.030953100000005,59152573,9.205694176740948
Theft of Motor Vehicle,19000 26TH AVE,3,2020,20-33005,-122.696803,49.0492656,59152572,4.431894081733611
Theft of Motor Vehicle,14700 34A AVE,3,2020,20-33326,-122.81510540000001,49.0636638,59152649,2.5598656196120197
Theft of Motor Vehicle,32ND AVE / 176TH ST,2,2020,20-33782,-122.7354991,49.0601899,59152685,5.301892662241088
Theft of Motor Vehicle,19000 25TH AVE,3,2020,20-35453,-122.69676729999999,49.047021,59152572,6.3873253123267215
Theft of Motor Vehicle,2200 160TH ST,3,2020,20-41741,-122.77844499999999,49.042047499999995,59152667,5.26413880453329
Theft of Motor Vehicle,19000 26TH AVE,3,2020,20-42129,-122.696803,49.0492656,59152572,4.431894081733611
Theft of Motor Vehicle,100 172ND ST,2,2020,20-32344,-122.746048,49.003799799999996,59152577,3.2564816260841436
Theft of Motor Vehicle,18900 16TH AVE,3,2020,20-39932,-122.6998072,49.0307336,59152574,2.4679097947650543
Theft from Motor Vehicle,11000 SCOTT RD,2,2020,20-26095,-122.8789229,49.2019487,59152187,1.0916789372504678
Theft from Motor Vehicle,10400 WHALLEY BLVD,2,2020,20-30409,-122.84161540000001,49.1909658,59151933,4.133857264791356
Theft from Motor Vehicle,115TH AVE / 132ND ST,2,2020,20-30766,-122.856303,49.21134779999999,59152967,4.643394852226801
Theft from Motor Vehicle,13100 104TH AVE,2,2020,20-31308,-122.8591868,49.19146,59152200,1.5534377350232578
Theft from Motor Vehicle,132A ST / RAVINE RD,3,2020,20-32060,-122.8553814,49.202883899999996,59151921,2.129262537812086
Theft from Motor Vehicle,9500 128TH ST,2,2020,20-32608,-122.86797179999999,49.177127500000005,59152217,1.9151505631461463
Theft from Motor Vehicle,100TH AVE / 128TH ST,2,2020,20-32850,-122.86761909999998,49.1844672,59152193,2.1614537678081556
Theft from Motor Vehicle,10200 CITY PKWY,3,2020,20-32867,-122.8477133,49.1885524,59152203,3.6508640245507697
Theft from Motor Vehicle,10200 CITY PKWY,3,2020,20-32873,-122.8477133,49.1885524,59152203,3.6508640245507697
Theft from Motor Vehicle,13400 96TH AVE,3,2020,20-32885,-122.8513795,49.177044200000005,59152208,2.6025076597953385
Theft from Motor Vehicle,10200 132ND ST,3,2020,20-32965,-122.8561074,49.1880651,59152203,2.5617400466932656
Theft from Motor Vehicle,13900 100TH AVE,3,2020,20-32969,-122.83644,49.183996,59153535,0.9887025514918788
Theft from Motor Vehicle,13400 111A AVE,3,2020,20-33107,-122.8503388,49.2051455,59151919,2.4199408048870197
Theft from Motor Vehicle,10600 KING GEORGE BLVD,3,2020,20-33173,-122.8449284,49.1955123,59151932,3.0421489718244343
Theft from Motor Vehicle,13900 100TH AVE,3,2020,20-33269,-122.83644,49.183996,59153535,0.9887025514918788
Theft from Motor Vehicle,10000 KING GEORGE BLVD,3,2020,20-33285,-122.8453983,49.1840948,59151949,1.7603679052474686
Theft from Motor Vehicle,10500 BLOCK 124TH ST,3,2020,20-33368,-122.87808030000001,49.1958219,59152196,5.111889279733785
Theft from Motor Vehicle,13700 93A AVE,3,2020,20-33483,-122.84296770000002,49.172524700000004,59153718,1.177176802264861
Theft from Motor Vehicle,10200 UNIVERSITY DR,3,2020,20-33621,-122.85076770000002,49.1879534,59152203,1.3454129111654087
Theft from Motor Vehicle,110TH AVE / 126A ST,3,2020,20-33653,-122.87224170000002,49.2026373,59151924,5.012975675118924
Theft from Motor Vehicle,13700 107A AVE,3,2020,20-33824,-122.84218349999999,49.197339899999996,59151932,0.6902419210818505
Theft from Motor Vehicle,13000 111TH AVE,3,2020,20-33833,-122.86192390000001,49.204691700000005,59151923,1.1744980739369173
Theft from Motor Vehicle,13900 ANTRIM RD,3,2020,20-33952,-122.8352979,49.202777399999995,59151916,3.4367982277334876
Theft from Motor Vehicle,12900 111TH AVE,3,2020,20-34002,-122.8645881,49.2044872,59151924,3.0027441442715945
Theft from Motor Vehicle,12700 110TH AVE,3,2020,20-34042,-122.87224170000002,49.2026373,59151924,5.012975675118924
Theft from Motor Vehicle,12500 110TH AVE,3,2020,20-34073,-122.87593580000001,49.2026455,59152187,3.3770306795869702
Theft from Motor Vehicle,13400 KING GEORGE BLVD,3,2020,20-34214,-122.85104070000001,49.202303,59151921,1.3072420144558057
Theft from Motor Vehicle,9500 PRINCE CHARLES BLVD,3,2020,20-34270,-122.86381429999999,49.1752985,59153388,1.3407058174164221
Theft from Motor Vehicle,12800 92A AVE,3,2020,20-34466,-122.86752290000001,49.170612899999995,59152214,2.5822137961297287
Theft from Motor Vehicle,12700 110TH AVE,3,2020,20-34554,-122.87224170000002,49.2026373,59151924,5.012975675118924
Theft from Motor Vehicle,10200 127A ST,3,2020,20-34884,-122.86964329999999,49.18699960000001,59152193,1.9768595039806456
Theft from Motor Vehicle,10100 121A ST,3,2020,20-34919,-122.8857853,49.1863067,59152189,2.654665010227476
Theft from Motor Vehicle,13800 LAUREL DR,3,2020,20-34921,-122.83860759999999,49.1785813,59151952,0.7996922171177963
Theft from Motor Vehicle,125B ST / OLD YALE RD,3,2020,20-35048,-122.8739342,49.197664,59152196,3.7039755810821995
Theft from Motor Vehicle,8900 QUEEN MARY BLVD,3,2020,20-35373,-122.8624563,49.164194200000004,59152238,0.7932868843521208
Theft from Motor Vehicle,13400 KING GEORGE BLVD,3,2020,20-35402,-122.85104070000001,49.202303,59151921,1.3072420144558057
Theft from Motor Vehicle,13000 110TH AVE,3,2020,20-35485,-122.8614102,49.2025954,59151923,2.781927001504283
Theft from Motor Vehicle,14200 89A AVE,3,2020,20-35603,-122.8293439,49.165137200000004,59153920,1.5537932994838417
Theft from Motor Vehicle,9800 140TH ST,3,2020,20-35662,-122.8331923,49.1799044,59151951,3.8990623901904478
Theft from Motor Vehicle,9000 KING GEORGE BLVD,3,2020,20-35998,-122.8457858,49.1663401,59151961,2.076455880034388
Theft from Motor Vehicle,13600 111TH AVE,3,2020,20-36091,-122.8556871,49.2048386,59152967,3.2976214525728897
Theft from Motor Vehicle,10700 127TH ST,3,2020,20-36106,-122.87045069999999,49.1971482,59152196,2.612358921464737
Theft from Motor Vehicle,13000 110TH AVE,3,2020,20-36164,-122.8614102,49.2025954,59151923,2.781927001504283
Theft from Motor Vehicle,9300 132A ST,3,2020,20-36402,-122.855153,49.1716239,59152210,1.2984617464118346
Theft from Motor Vehicle,13100 BALLOCH DR,3,2020,20-36440,-122.8597127,49.1745195,59152213,1.0510361732152944
Theft from Motor Vehicle,10200 GRACE RD,3,2020,20-36473,-122.8960773,49.187899,59152185,3.9113490455021003
Theft from Motor Vehicle,14600 90TH AVE,3,2020,20-36477,-122.8176388,49.166264700000006,59151994,2.3646683224456506
Theft from Motor Vehicle,10700 KING GEORGE BLVD,3,2020,20-36527,-122.84487790000001,49.1970511,59151932,2.5266443699226313
Theft from Motor Vehicle,10100 KING GEORGE BLVD,3,2020,20-36903,-122.84510700000001,49.186183,59151948,2.028812418872083
Theft from Motor Vehicle,10200 127A ST,3,2020,20-36967,-122.86964329999999,49.18699960000001,59152193,1.9768595039806456
Theft from Motor Vehicle,13600 94A AVE,3,2020,20-37034,-122.8455084,49.174677700000004,59152209,3.1415334549411216
Theft from Motor Vehicle,9900 127B ST,3,2020,20-37080,-122.869078,49.18354229999999,59152193,2.1312922460211836
Theft from Motor Vehicle,10100 139TH ST,3,2020,20-37076,-122.836779,49.1861206,59153535,1.9482095592058917
Theft from Motor Vehicle,9400 128TH ST,3,2020,20-37325,-122.8675209,49.1736188,59153388,1.9537697534940126
Theft from Motor Vehicle,12000 92A AVE,3,2020,20-37507,-122.8901414,49.1713706,59152175,2.750733575774862
Theft from Motor Vehicle,13800 LAUREL DR,3,2020,20-37562,-122.83860759999999,49.1785813,59151952,0.7996922171177963
Theft from Motor Vehicle,13500 NORDSUN RD,3,2020,20-37563,-122.8481355,49.2038336,59151919,0.34135088078124737
Theft from Motor Vehicle,13600 GROSVENOR RD,3,2020,20-37572,-122.8448077,49.199171899999996,59151918,3.2967415998337395
Theft from Motor Vehicle,9300 MONKLAND PL,3,2020,20-37586,-122.8355826,49.1716746,59153719,0.6146075071100131
Theft from Motor Vehicle,13100 92ND AVE,1,2020,20-37674,-122.85952250000001,49.16965020000001,59152212,1.6669631486404684
Theft from Motor Vehicle,13700 94A AVE,3,2020,20-37754,-122.8430102,49.174689,59153718,1.8955482160591615
Theft from Motor Vehicle,13600 94A AVE,3,2020,20-37763,-122.8455084,49.174677700000004,59152209,3.1415334549411216
Theft from Motor Vehicle,9600 134TH ST,3,2020,20-37962,-122.85133379999999,49.1773961,59152207,2.436196492248083
Theft from Motor Vehicle,13700 96TH AVE,3,2020,20-38098,-122.8433592,49.1764917,59151952,3.684743695856434
Theft from Motor Vehicle,10700 139TH ST,3,2020,20-38099,-122.83642739999999,49.19699489999999,59151934,2.0796793045452873
Theft from Motor Vehicle,10600 125A ST,3,2020,20-38129,-122.87482630000001,49.195851700000006,59152196,2.857644800619931
Theft from Motor Vehicle,11200 132ND ST,3,2020,20-38599,-122.8566284,49.2060295,59152967,2.669365710345527
Theft from Motor Vehicle,13400 CENTRAL AVE,3,2020,20-38612,-122.85033940000001,49.190124,59152201,2.3130850494205824
Theft from Motor Vehicle,13500 106TH AVE,3,2020,20-38630,-122.8479065,49.1950202,59151931,3.8831306314922416
Theft from Motor Vehicle,134A ST / 105TH AVE,3,2020,20-38772,-122.8495496,49.193152500000004,59153386,2.699469282585197
Theft from Motor Vehicle,10200 132ND ST,3,2020,20-39387,-122.8561074,49.1880651,59152203,2.5617400466932656
Theft from Motor Vehicle,10500 UNIVERSITY DR,3,2020,20-39874,-122.850623,49.193487,59153386,1.8498789977633256
Theft from Motor Vehicle,13400 103A AVE,3,2020,20-39934,-122.8512669,49.190495299999995,59152201,1.682178372632736
Theft from Motor Vehicle,13000 112TH AVE,3,2020,20-39996,-122.86190649999999,49.2064208,59151923,1.9256827857319134
Theft from Motor Vehicle,10100 137A ST,3,2020,20-40334,-122.8412511,49.1861169,59151948,0.9130203826556808
Theft from Motor Vehicle,12000 104TH AVE,3,2020,20-40387,-122.8815996,49.19166,59152188,4.362699479361144
Theft from Motor Vehicle,9900 140TH ST,3,2020,20-40422,-122.834,49.1823,59151951,1.8606689444323745
Theft from Motor Vehicle,13400 96TH AVE,3,2020,20-40474,-122.8513795,49.177044200000005,59152208,2.6025076597953385
Theft from Motor Vehicle,10000 WHALLEY BLVD,3,2020,20-40863,-122.84316899999999,49.1843253,59151949,1.1781536347514
Theft from Motor Vehicle,12000 96TH AVE,3,2020,20-40914,-122.89114950000001,49.176826299999995,59152183,1.9817355982583815
Theft from Motor Vehicle,10400 WHALLEY BLVD,3,2020,20-40926,-122.84161540000001,49.1909658,59151933,4.133857264791356
Theft from Motor Vehicle,9600 134TH ST,3,2020,20-41057,-122.85133379999999,49.1773961,59152207,2.436196492248083
Theft from Motor Vehicle,13500 102ND AVE,3,2020,20-41292,-122.84798459999999,49.1869421,59152203,3.4922999382481774
Theft from Motor Vehicle,10200 133RD ST,3,2020,20-41330,-122.85404390000001,49.1879817,59152203,1.064016765378022
Theft from Motor Vehicle,102ND AVE / KING GEORGE BLVD,3,2020,20-41694,-122.8453711,49.1878884,59151948,2.676139925366202
Theft from Motor Vehicle,13600 102ND AVE,3,2020,20-41947,-122.84535509999999,49.1878104,59151948,2.61752800090922
Theft from Motor Vehicle,13900 TALLON PL,3,2020,20-41963,-122.8375773,49.1757976,59153720,1.0418565416945156
Theft from Motor Vehicle,12700 103RD AVE,3,2020,20-42033,-122.8705858,49.1896294,59152195,1.309936657259965
Theft from Motor Vehicle,14200 90TH AVE,3,2020,20-42051,-122.8295178,49.1669108,59153920,0.5519573269883917
Theft from Motor Vehicle,13700 104TH AVE,3,2020,20-42078,-122.842706,49.191539399999996,59151933,4.048614849276919
Theft from Motor Vehicle,10600 KING GEORGE BLVD,3,2020,20-42168,-122.8449284,49.1955123,59151932,3.0421489718244343
Theft from Motor Vehicle,9700 116TH ST,3,2020,20-42402,-122.90124490000001,49.1791644,59152184,1.199415561270467
Theft from Motor Vehicle,13100 108TH AVE,3,2020,20-42431,-122.8594196,49.198733600000004,59151922,1.9474428736069938
Theft from Motor Vehicle,13700 101ST AVE,3,2020,20-42632,-122.84173829999999,49.186121500000006,59151948,0.6199961813555539
Theft from Motor Vehicle,10800 SCOTT RD,3,2020,20-42648,-122.8823345,49.1992715,59152187,2.8520846004746865
Theft from Motor Vehicle,13700 BENTLEY RD,3,2020,20-43044,-122.84196509999998,49.2030333,59151917,0.9551687641878819
Theft from Motor Vehicle,13500 CRESTVIEW DR,3,2020,20-43259,-122.84810130000001,49.2087273,59152966,0.08678415841244622
Theft from Motor Vehicle,12700 102ND AVE,3,2020,20-44007,-122.8701261,49.1878375,59152195,2.428395981934131
Theft from Motor Vehicle,11000 136TH ST,3,2020,20-44208,-122.844707,49.2029618,59151917,1.1192156546263115
Theft from Motor Vehicle,9900 KING GEORGE BLVD,3,2020,20-44290,-122.8444935,49.182193100000006,59151949,1.4668711970900745
Theft from Motor Vehicle,13700 107A AVE,3,2020,20-44319,-122.84218349999999,49.197339899999996,59151932,0.6902419210818505
Theft from Motor Vehicle,12700 103RD AVE,3,2020,20-44370,-122.8705858,49.1896294,59152195,1.309936657259965
Theft from Motor Vehicle,10200 127A ST,3,2020,20-44389,-122.86964329999999,49.18699960000001,59152193,1.9768595039806456
Theft from Motor Vehicle,10500 132ND ST,3,2020,20-44401,-122.85644690000001,49.1932476,59151929,1.8177083692086091
Theft from Motor Vehicle,9900 133A ST,3,2020,20-44565,-122.8525758,49.182399,59152232,0.8956921150563245
Theft from Motor Vehicle,9300 PRINCE CHARLES BLVD,3,2020,20-44611,-122.86188529999998,49.1719308,59152214,1.784888930514686
Theft from Motor Vehicle,14200 89A AVE,3,2020,20-44787,-122.8293439,49.165137200000004,59153920,1.5537932994838417
Theft from Motor Vehicle,13700 96TH AVE,3,2020,20-44828,-122.8433592,49.1764917,59151952,3.684743695856434
Theft from Motor Vehicle,9300 122ND ST,3,2020,20-45186,-122.8846963,49.1721445,59152175,1.305999113487236
Theft from Motor Vehicle,FRASER HWY / 140TH ST,3,2020,20-45373,-122.83444479999999,49.178799,59151952,3.2948063190365864
Theft from Motor Vehicle,13100 110TH AVE,3,2020,20-45392,-122.8594095,49.202676399999994,59151922,2.4774827091488367
Theft from Motor Vehicle,11200 135TH ST,3,2020,20-45727,-122.84792979999999,49.2064279,59152966,2.5823917331608555
Theft from Motor Vehicle,13600 108TH AVE,2,2020,20-46097,-122.8461876,49.1988101,59151931,3.7198163990095066
Theft from Motor Vehicle,13600 108TH AVE,2,2020,20-46166,-122.8461876,49.1988101,59151931,3.7198163990095066
Theft from Motor Vehicle,9500 127TH ST,3,2020,20-46191,-122.8704905,49.1753312,59152217,0.7949610588785758
Theft from Motor Vehicle,121ST ST / 103A AVE,3,2020,20-46216,-122.887074,49.190591999999995,59152188,2.1189499806542496
Theft from Motor Vehicle,13500 HILTON RD,3,2020,20-46523,-122.84836370000001,49.2025503,59151919,1.101328701395373
Theft from Motor Vehicle,13300 98TH AVE,3,2020,20-46555,-122.8543752,49.1812301,59152232,1.522054244513432
Theft from Motor Vehicle,130TH ST / 88TH AVE,3,2020,20-46625,-122.8624334,49.1626117,59152238,2.0078896653072613
Theft from Motor Vehicle,9600 134TH ST,3,2020,20-46766,-122.85133379999999,49.1773961,59152207,2.436196492248083
Theft from Motor Vehicle,13700 102ND AVE,3,2020,20-46978,-122.84224740000002,49.1877814,59151948,1.4227177315399004
Theft from Motor Vehicle,10300 KING GEORGE BLVD,3,2020,20-46980,-122.8453333,49.1888249,59151948,3.366385298844051
Theft from Motor Vehicle,13800 GROSVENOR RD,3,2020,20-47123,-122.83940759999999,49.2020097,59151918,2.1067082758006315
Theft from Motor Vehicle,12400 99TH AVE,3,2020,20-47234,-122.87879299999999,49.1825331,59152191,1.0112881354778454
Theft from Motor Vehicle,13700 96TH AVE,3,2020,20-47422,-122.8433592,49.1764917,59151952,3.684743695856434
Theft from Motor Vehicle,9400 128TH ST,3,2020,20-47469,-122.8675209,49.1736188,59153388,1.9537697534940126
Theft from Motor Vehicle,12800 114A AVE,3,2020,20-47520,-122.86741809999998,49.2105494,59152965,0.5968323840110946
Theft from Motor Vehicle,12300 95A AVE,3,2020,20-47998,-122.88171899999999,49.1760399,59152176,2.4637729243207636
Theft from Motor Vehicle,13500 102ND AVE,3,2020,20-48191,-122.84798459999999,49.1869421,59152203,3.4922999382481774
Theft from Motor Vehicle,10100 KING GEORGE BLVD,3,2020,20-41697,-122.84510700000001,49.186183,59151948,2.028812418872083
Theft from Motor Vehicle,13200 OLD YALE RD,3,2020,20-43115,-122.85565190000001,49.1874245,59152203,2.2544006136361916
Theft from Motor Vehicle,16100 84TH AVE,2,2020,20-30540,-122.7761898,49.155241700000005,59152026,1.7037423918567516
Theft from Motor Vehicle,149TH ST / 101A AVE,2,2020,20-30737,-122.80926550000001,49.1868424,59153558,1.17684565622894
Theft from Motor Vehicle,155TH ST / 100TH AVE,2,2020,20-30948,-122.792575,49.184335,59153376,2.5858877251356525
Theft from Motor Vehicle,14400 106TH AVE,2,2020,20-30971,-122.79226609999998,49.194986799999995,59153715,1.1495862458713269
Theft from Motor Vehicle,10700 150TH ST,2,2020,20-30979,-122.8053479,49.1967644,59153531,1.1870490593824161
Theft from Motor Vehicle,9200 158TH ST,2,2020,20-31081,-122.78447800000001,49.170101,59151846,2.263726789306475
Theft from Motor Vehicle,14600 96TH AVE,2,2020,20-31841,-122.8250774,49.1769435,59153720,8.135946753742044
Theft from Motor Vehicle,10000 156TH ST,2,2020,20-31889,-122.789804,49.184357,59151882,2.9910807267445714
Theft from Motor Vehicle,15700 95TH AVE,2,2020,20-31945,-122.7868281,49.1748068,59151844,1.2151570330593535
Theft from Motor Vehicle,14200 103RD AVE,3,2020,20-32164,-122.82863600000002,49.189607,59151943,1.6474178819021184
Theft from Motor Vehicle,13900 114TH AVE,3,2020,20-32206,-122.8369467,49.2095754,59151914,2.573755310032665
Theft from Motor Vehicle,8700 144TH ST,2,2020,20-32456,-122.82309369999999,49.160974200000005,59151991,2.1406864330650746
Theft from Motor Vehicle,10700 150TH ST,3,2020,20-32496,-122.8053479,49.1967644,59153531,1.1870490593824161
Theft from Motor Vehicle,15100 108TH AVE,3,2020,20-32570,-122.80362679999999,49.198738299999995,59151873,1.238259080447622
Theft from Motor Vehicle,8200 157A ST,3,2020,20-33643,-122.7837673,49.1990216,59153714,1.8418463497243076
Theft from Motor Vehicle,10000 152ND ST,3,2020,20-800106,-122.80083359999999,49.183932899999995,59151860,2.0707321513077996
Theft from Motor Vehicle,168TH ST / 104TH AVE,3,2020,20-32920,-122.756464,49.191629,59153035,3.925457157473857
Theft from Motor Vehicle,10600 158TH ST,3,2020,20-33300,-122.7841621,49.1951924,59153713,1.2374897404391807
Theft from Motor Vehicle,15200 88TH AVE,3,2020,20-33332,-122.8011372,49.1626586,59152010,1.7986505659651097
Theft from Motor Vehicle,10500 ASHDOWN PL,3,2020,20-33729,-122.75988190000001,49.1936255,59153035,0.9968570382469353
Theft from Motor Vehicle,14600 106A AVE,2,2020,20-33796,-122.8179172,49.1958208,59151938,1.2205940246451326
Theft from Motor Vehicle,160TH ST / 104TH AVE,3,2020,20-33954,-122.77715309999999,49.193380700000006,59151891,3.394220397251129
Theft from Motor Vehicle,96TH AVE / 148TH ST,3,2020,20-34304,-122.81230120000001,49.176918,59152006,3.0647231564557247
Theft from Motor Vehicle,10300 152ND ST,3,2020,20-34410,-122.8003366,49.189509,59153717,3.7002353697946777
Theft from Motor Vehicle,160TH ST / 103RD AVE,3,2020,20-34542,-122.77851559999999,49.18936779999999,59151883,1.4863797414586521
Theft from Motor Vehicle,15100 BLOCK 105TH AVE,3,2020,20-34803,-122.8026912,49.193211700000006,59153532,3.2470510493397318
Theft from Motor Vehicle,14800 101A AVE,3,2020,20-34830,-122.8128205,49.1867029,59153557,1.6143983908417852
Theft from Motor Vehicle,15800 100TH AVE,3,2020,20-34871,-122.78418799999999,49.184366,59151885,1.416422377847943
Theft from Motor Vehicle,159TH ST / 105A AVE,3,2020,20-34889,-122.78141570000001,49.19437620000001,59153713,1.6597929134771194
Theft from Motor Vehicle,9600 162A ST,2,2020,20-35069,-122.7718068,49.1767127,59151841,1.3712908654980103
Theft from Motor Vehicle,8100 164TH ST,3,2020,20-35110,-122.7673973,49.1501284,59152800,2.812702241850283
Theft from Motor Vehicle,FRASER HWY / 148TH ST,3,2020,20-35263,-122.81233119999999,49.1702495,59151999,3.332648222557508
Theft from Motor Vehicle,8300 155TH ST,3,2020,20-35480,-122.7924673,49.167139399999996,59151849,1.8716789918694199
Theft from Motor Vehicle,10600 168TH ST,3,2020,20-35495,-122.75649640000002,49.1952341,59153035,2.3979510470799124
Theft from Motor Vehicle,101A AVE / 150TH ST,3,2020,20-35551,-122.806427,49.186637,59153558,1.0752893895262632
Theft from Motor Vehicle,160TH ST / 103RD AVE,3,2020,20-35700,-122.77851559999999,49.18936779999999,59151883,1.4863797414586521
Theft from Motor Vehicle,142ND ST / 103A AVE,3,2020,20-35728,-122.82864029999999,49.1905182,59151944,2.1107828770754
Theft from Motor Vehicle,15100 DOVE PL,3,2020,20-35948,-122.8035148,49.1994911,59151872,0.8374467364809839
Theft from Motor Vehicle,14500 105A AVE,3,2020,20-36135,-122.82030900000001,49.193692,59151939,2.259299173647621
Theft from Motor Vehicle,8900 152ND ST,3,2020,20-36133,-122.80083359999999,49.1646724,59153424,1.911310208017873
Theft from Motor Vehicle,10300 152ND ST,3,2020,20-36434,-122.8003366,49.189509,59153717,3.7002353697946777
Theft from Motor Vehicle,16500 103RD AVE,3,2020,20-36442,-122.7608182,49.1903422,59151889,3.050830433980244
Theft from Motor Vehicle,15200 104TH AVE,3,2020,20-36474,-122.801371,49.1912601,59153717,2.8819874771485052
Theft from Motor Vehicle,15700 83A AVE,3,2020,20-36507,-122.7871804,49.1545389,59153503,0.7420655465426136
Theft from Motor Vehicle,15300 105TH AVE,3,2020,20-36549,-122.7976403,49.1927599,59153717,0.4213167896180435
Theft from Motor Vehicle,15200 GUILDFORD DR,3,2020,20-36570,-122.7999997,49.196628100000005,59153532,1.3800886179962835
Theft from Motor Vehicle,15400 101A AVE,3,2020,20-36569,-122.79540700000001,49.187036,59151861,1.048288610737101
Theft from Motor Vehicle,15000 98TH AVE,3,2020,20-36643,-122.8065105,49.1803518,59152007,0.2223839303875207
Theft from Motor Vehicle,15200 GUILDFORD DR,3,2020,20-36825,-122.7999997,49.196628100000005,59153532,1.3800886179962835
Theft from Motor Vehicle,14400 105A AVE,3,2020,20-37049,-122.84014669999999,49.1942288,59151933,0.8076514380972294
Theft from Motor Vehicle,10600 150TH ST,3,2020,20-37207,-122.806339,49.194237,59153531,1.737320956361179
Theft from Motor Vehicle,7900 164TH ST,3,2020,20-37317,-122.7672913,49.1462419,59152802,1.549132083732399
Theft from Motor Vehicle,15300 103A AVE,3,2020,20-37786,-122.79792250000001,49.189932899999995,59153717,2.7412394728072464
Theft from Motor Vehicle,14200 GREEN TIMBERS WAY,3,2020,20-37788,-122.8288952,49.1802501,59151942,6.133246735878751
Theft from Motor Vehicle,10600 150TH ST,3,2020,20-37804,-122.806339,49.194237,59153531,1.737320956361179
Theft from Motor Vehicle,14800 83A AVE,3,2020,20-37836,-122.810819,49.154318700000005,59152037,1.7985381969609413
Theft from Motor Vehicle,15300 GUILDFORD DR,3,2020,20-37950,-122.79665049999998,49.196062700000006,59153716,1.3420498003743837
Theft from Motor Vehicle,8200 145TH ST,3,2020,20-38061,-122.81976200000001,49.151755,59153912,1.178757534506527
Theft from Motor Vehicle,10500 150TH ST,3,2020,20-38185,-122.80608529999999,49.193449,59153531,2.54010077879181
Theft from Motor Vehicle,10200 145TH ST,3,2020,20-38734,-122.8195947,49.1521429,59153912,1.6238740962055578
Theft from Motor Vehicle,10200 150TH ST,3,2020,20-38738,-122.806175,49.18785020000001,59153558,2.0649401914745935
Theft from Motor Vehicle,10300 152ND ST,3,2020,20-38967,-122.8003366,49.189509,59153717,3.7002353697946777
Theft from Motor Vehicle,15100 108TH AVE,3,2020,20-39288,-122.80362679999999,49.198738299999995,59151873,1.238259080447622
Theft from Motor Vehicle,10000 148TH ST,3,2020,20-39316,-122.81210259999999,49.1842028,59153557,1.8420060569537509
Theft from Motor Vehicle,10800 161A ST,3,2020,20-39436,-122.7745328,49.200029799999996,59151893,1.5879789769242576
Theft from Motor Vehicle,10900 145A ST,2,2020,20-39444,-122.8187368,49.200596600000004,59151904,1.0194921792035756
Theft from Motor Vehicle,101ST AVE / 153RD ST,3,2020,20-39592,-122.79813500000002,49.186145,59151861,1.7007567058400426
Theft from Motor Vehicle,14600 96TH AVE,3,2020,20-40138,-122.8250774,49.1769435,59153720,8.135946753742044
Theft from Motor Vehicle,16400 104A AVE,2,2020,20-40374,-122.7676034,49.1915098,59151890,3.354812352495455
Theft from Motor Vehicle,10600 151A ST,3,2020,20-40485,-122.8019298,49.19509,59153532,1.0897507242144293
Theft from Motor Vehicle,14900 108TH AVE,3,2020,20-40819,-122.8095617,49.1985342,59151871,0.317270673042702
Theft from Motor Vehicle,8300 156TH ST,3,2020,20-40923,-122.78979609999999,49.1536103,59153503,1.4231729644436422
Theft from Motor Vehicle,11500 MCBRIDE DR,3,2020,20-41077,-122.82623190000001,49.2122781,59151910,3.521981939875812
Theft from Motor Vehicle,15000 101ST AVE,3,2020,20-41092,-122.80572340000002,49.1860231,59153558,1.5770076393736798
Theft from Motor Vehicle,16400 104TH AVE,3,2020,20-41120,-122.7676034,49.1915098,59151890,3.354812352495455
Theft from Motor Vehicle,15300 99TH AVE,3,2020,20-41358,-122.78691289999999,49.1822734,59151886,0.25689987142468507
Theft from Motor Vehicle,10000 155TH ST,3,2020,20-41375,-122.7925691,49.185059700000004,59151861,2.6282885378486154
Theft from Motor Vehicle,10400 150TH ST,3,2020,20-41391,-122.80641170000001,49.191528999999996,59151866,2.2983409456264363
Theft from Motor Vehicle,13900 116TH AVE,3,2020,20-41402,-122.8369824,49.2131373,59151914,4.250952758185002
Theft from Motor Vehicle,10300 152ND ST,3,2020,20-41525,-122.8003366,49.189509,59153717,3.7002353697946777
Theft from Motor Vehicle,15600 107TH AVE,3,2020,20-41890,-122.78932549999999,49.1970559,59153712,2.4344988519321498
Theft from Motor Vehicle,16400 92A AVE,3,2020,20-42032,-122.76759229999999,49.1707672,59151840,3.223705163932512
Theft from Motor Vehicle,10500 150TH ST,3,2020,20-42109,-122.80608529999999,49.193449,59153531,2.54010077879181
Theft from Motor Vehicle,15800 96TH AVE,3,2020,20-42614,-122.784582,49.176843,59151843,1.5761270971704167
Theft from Motor Vehicle,8600 159TH ST,3,2020,20-42631,-122.78219080000001,49.158700399999994,59153916,1.33188357063901
Theft from Motor Vehicle,9800 168TH ST,3,2020,20-42747,-122.75621729999999,49.1787005,59151888,8.22884567522292
Theft from Motor Vehicle,17000 104TH AVE,3,2020,20-42824,-122.7506702,49.191327,59153034,1.9751647906891785
Theft from Motor Vehicle,8500 152ND ST,3,2020,20-43048,-122.8010553,49.1575092,59152013,2.0347055256321265
Theft from Motor Vehicle,8200 162A ST,3,2020,20-43085,-122.77192009999999,49.1518764,59152027,1.2893411764431215
Theft from Motor Vehicle,15200 105TH AVE,3,2020,20-43130,-122.800097,49.1930261,59153717,1.8051426136915676
